Gender,Height,Weight
Female,168.6,69.6
Female,164.5,61.6
Female,159.6,64.7
Female,144.7,48.6
Female,156.9,51.3
Female,172.1,69.2
Female,165.8,70.4
Female,160.1,54.4
Female,161.1,60
Female,152.3,56
Female,171.3,71.1
Female,161.4,58.6
Female,161.5,66
Female,162.4,59.9
Female,159.1,66.6
Female,148.9,51.7
Female,157.6,52.8
Female,165.3,67.7
Female,164,61
Female,157.9,60.7
Female,153.4,53.8
Female,144,44.1
Female,158.6,60
Female,165.5,68.9
Female,157.3,52.6
Female,138.7,32.4
Female,141.6,49
Female,158.2,59
Female,158.9,57.2
Female,158.5,64.8
Female,152.9,44.8
Female,156.6,61.1
Female,171,74.8
Female,174.7,80
Female,153.8,46.5
Female,162.1,66
Female,167,65.4
Female,153,49.5
Female,159.8,53.6
Female,169.4,66.7
Female,159.3,50
Female,166.2,63.8
Female,156.7,56.6
Female,171.5,71.5
Female,156.5,53.1
Female,162.4,68
Female,168.4,69.5
Female,173.3,73.9
Female,169.3,73.6
Female,163.4,67.4
Female,170.9,73.7
Female,157.1,48.4
Female,156.6,53.5
Female,157.7,46.8
Female,163.5,57.4
Female,175.6,75.2
Female,161.1,62.8
Female,167.3,68.5
Female,160.9,63
Female,168.2,67.1
Female,174.7,76.6
Female,164.3,69.2
Female,164.4,69.4
Female,166.6,70
Female,168.2,65.9
Female,165.4,71.5
Female,167.1,69.3
Female,169.4,67.3
Female,157.3,59.3
Female,167.8,72.7
Female,170.6,72.7
Female,144.7,40.4
Female,162.8,71.5
Female,160.5,63.7
Female,147.3,41.8
Female,159.1,58.8
Female,170.9,66.4
Female,175.5,74.2
Female,158.4,59.3
Female,164.7,72.4
Female,158.1,55.7
Female,179.4,83.1
Female,166.1,63.8
Female,160.8,61
Female,168.3,72
Female,168.4,60.2
Female,160.6,54.1
Female,163.6,53.2
Female,177.8,85.6
Female,177.1,72.4
Female,157.2,50.3
Female,163.1,71.8
Female,158.8,57.2
Female,163.2,56.7
Female,159.5,56.6
Female,158.1,55.6
Female,160.2,60.8
Female,157.4,59.4
Female,150.3,52.4
Female,168.6,68.1
Female,165.3,67.7
Female,154.2,59.3
Female,159.1,56.2
Female,154.8,48
Female,174.9,80.9
Female,161.5,65.5
Female,163.1,66
Female,163.7,69.4
Female,144.2,43.2
Female,170.2,68.8
Female,175.2,83.3
Female,151.8,45.5
Female,163.6,59.7
Female,156.4,62.2
Female,160.4,63.8
Female,147.4,45.6
Female,169.1,65
Female,170.1,63.5
Female,167.7,62.5
Female,164.1,67.4
Female,167.5,61.7
Female,166.8,65.1
Female,153.1,51.3
Female,159.9,59.3
Female,167.9,76
Female,163.3,60.3
Female,163,67.7
Female,162.7,62.9
Female,159.1,55.5
Female,161.5,61.1
Female,155.7,54.3
Female,164.2,54.1
Female,162.3,57.4
Female,150.7,47.8
Female,168,65
Female,164.2,66.2
Female,153.2,50.8
Female,169.8,74.5
Female,159.7,60.8
Female,152.8,50.2
Female,160.7,58.3
Female,160.4,53.2
Female,170.7,74.9
Female,152.8,59.3
Female,175.2,69.1
Female,157.2,69.6
Female,172.1,78.2
Female,157.6,56.8
Female,158,55.2
Female,164.4,60.1
Female,162.5,72.4
Female,162.4,63.3
Female,160.1,65.5
Female,160.9,65.4
Female,156.8,48.3
Female,165.9,70.1
Female,157.1,53.7
Female,168,65.9
Female,168.7,64.5
Female,161.4,59.8
Female,165.6,67.2
Female,165.6,59.1
Female,171.4,70.9
Female,160,58.9
Female,157.9,55.2
Female,166.1,64.8
Female,174.8,79.4
Female,173.2,72.1
Female,152.5,44
Female,156,54.2
Female,171.3,75.7
Female,161.5,53.4
Female,167.1,54.3
Female,159.1,62
Female,162.1,62.1
Female,164.9,61.2
Female,158.6,53.5
Female,151.8,46.4
Female,162.3,67.6
Female,165.5,65.9
Female,167.1,62
Female,155.6,50
Female,145.3,47.2
Female,165.1,65
Female,158.7,62.2
Female,151.7,58.5
Female,168.9,67.4
Female,154.8,55.9
Female,158.7,53.8
Female,165.7,70.5
Female,162,58.2
Female,149.5,41.9
Female,151.9,63.3
Female,163.8,66.6
Female,159,58
Female,163.2,55.5
Female,166.4,58.5
Female,158.4,67.5
Female,165.2,62.1
Female,160.9,65.4
Female,175.1,71.5
Female,161.2,60.8
Female,165.3,62.2
Female,153.9,52.8
Female,160.5,60.6
Female,156.5,53.9
Female,148.3,46.3
Female,169.3,71.8
Female,148.6,58.4
Female,160.7,65.2
Female,176.4,77
Female,158.6,55.6
Female,160.2,42.4
Female,160.8,55
Female,167.9,70.1
Female,163.9,56.7
Female,162.7,59.6
Female,162.2,59.1
Female,176.8,77.1
Female,171.2,76.9
Female,159.6,57.8
Female,159.9,56.4
Female,168,70.7
Female,161,65.9
Female,166.3,70.6
Female,152.4,52.5
Female,158.9,50.5
Female,154.5,60.7
Female,162.8,57.6
Female,158.1,55.4
Female,163.8,67.2
Female,153.4,57.6
Female,156.2,49
Female,163.8,63.4
Female,152.2,56.9
Female,142.4,40.6
Female,171.3,71.4
Female,159.1,52.1
Female,151.8,47.7
Female,167.6,64.4
Female,151.9,49.7
Female,171.9,74.3
Female,155,49.4
Female,156.9,56.1
Female,161.1,60.2
Female,155.8,63.4
Female,162.6,66.1
Female,176.1,70.1
Female,156.4,55.4
Female,164.8,59.2
Female,168.3,64.1
Female,162.8,60
Female,157.3,59.8
Female,161.9,58.9
Female,162.5,59.2
Female,153.2,54.7
Female,167.8,71.5
Female,173.8,69.7
Female,164.3,54
Female,161.6,56.1
Female,147.2,53.9
Female,160,62
Female,159.1,59.8
Female,167.1,73
Female,153,61.5
Female,163.9,56.5
Female,163.7,68.9
Female,157,55
Female,159.9,57.9
Female,155,50.5
Female,161.1,58.6
Female,146,43.7
Female,159.8,62
Female,168.2,68.7
Female,151.4,52.3
Female,162.2,53
Female,160,70
Female,160.1,59.9
Female,168.7,64.8
Female,165.1,67.2
Female,150.5,45.7
Female,174.5,74.9
Female,163.7,62.6
Female,160.2,57.9
Female,170.4,72.8
Female,159.4,63.5
Female,168.6,71
Female,152.7,55.8
Female,159.4,60.2
Female,171.3,73.7
Female,164.5,64.5
Female,158,54.3
Female,160.9,57.3
Female,168.3,65.7
Female,152.1,58.6
Female,160.6,64.6
Female,175.5,80.3
Female,168.1,62.6
Female,155.7,54.2
Female,153.1,48.5
Female,160.6,63.4
Female,161.3,54.8
Female,157,52.7
Female,169.1,72
Female,163.8,60.5
Female,154.6,54.6
Female,161.6,62
Female,155.7,55.3
Female,160.2,52.8
Female,142.5,47.6
Female,160.5,57.3
Female,160.1,63.2
Female,170,66.2
Female,164.6,72.5
Female,163.8,61.1
Female,176,81.1
Female,155.9,50.5
Female,167.1,73
Female,173.9,79.9
Female,152.7,55.7
Female,158.9,56.2
Female,166.6,68.7
Female,171.8,79.3
Female,163.5,58.7
Female,154.7,56.2
Female,157.5,50.3
Female,150.2,58.8
Female,159.7,50.6
Female,165.4,64.5
Female,156.6,51.1
Female,148.9,46.5
Female,176.9,80.6
Female,171.6,72.9
Female,157.9,61.5
Female,158.3,61.8
Female,154.6,51.8
Female,168.1,66.5
Female,147.6,44.6
Female,166.7,65.3
Female,168.8,67.7
Female,161.6,65.3
Female,158.5,62.2
Female,166.3,72.1
Female,161.1,56.6
Female,155.9,56.7
Female,162.9,66.6
Female,150.7,45.4
Female,166.2,68
Female,146.8,46.9
Female,149.9,53
Female,168.1,64.7
Female,162.6,62
Female,164.1,70.3
Female,165.3,64.6
Female,154.3,51.4
Female,158.5,58.9
Female,151,50.9
Female,148.6,42.3
Female,160.3,65.9
Female,158.5,55.1
Female,163.1,76.5
Female,160,63
Female,159.1,56.2
Female,151.7,56.6
Female,159.3,61.5
Female,147.7,40.5
Female,167,61.5
Female,154.6,44.3
Female,160.4,62.6
Female,161.3,56
Female,160.3,61.6
Female,175.7,79.8
Female,165.4,69.8
Female,159.2,49.5
Female,162.5,62.2
Female,161.7,57
Female,166,63.8
Female,162.7,58.3
Female,173.7,71.5
Female,155.2,45.9
Female,164,62.3
Female,176.2,82.9
Female,161,60.9
Female,144.2,35.9
Female,162.1,60.1
Female,149.5,54.2
Female,168.3,74.2
Female,160.2,61
Female,162,60.2
Female,158.8,58.6
Female,157,56.2
Female,161.3,55.9
Female,155,54.6
Female,161.3,60.4
Female,156.3,53.4
Female,159.1,55.7
Female,163.1,62.5
Female,167.1,71.3
Female,162,54.8
Female,155.4,49.7
Female,150.8,48.1
Female,159.3,64.8
Female,157.3,51.5
Female,157.5,59.6
Female,147.7,47.7
Female,171.2,66.8
Female,157.7,54.3
Female,166.4,72.2
Female,159,58.1
Female,163.7,73.7
Female,161.2,59.9
Female,162.7,65.5
Female,159.7,55.7
Female,157.1,50.3
Female,159.5,58.4
Female,153.4,51.2
Female,157.3,64.2
Female,168.8,73.7
Female,156.5,56.5
Female,159,64.1
Female,157.6,54.2
Female,157.2,55.6
Female,164.7,62.8
Female,149.7,50.5
Female,161.3,61.9
Female,158.4,56.3
Female,167.3,70.7
Female,165,64.2
Female,169.5,55.7
Female,155.7,51.5
Female,161.3,55.8
Female,164.2,65.2
Female,176.3,82.5
Female,158.3,48.5
Female,162.4,57.6
Female,171.7,79.1
Female,170.5,69.9
Female,153.7,60.6
Female,157.1,64.2
Female,168.9,66.5
Female,173.9,77.8
Female,173.2,65.5
Female,155.2,49.2
Female,161,66
Female,168.5,67.4
Female,167.8,65
Female,164.4,75.8
Female,171.5,72.6
Female,156.9,51.3
Female,165.6,61.4
Female,153.5,59.3
Female,161.2,57.7
Female,157.7,53
Female,161.7,60
Female,152.5,52.5
Female,163.1,64
Female,163.4,62.9
Female,153.9,49.5
Female,162.4,60.3
Female,162,61.1
Female,155.5,47.4
Female,163.1,69.4
Female,157.5,56.8
Female,157.9,65.4
Female,152,46.1
Female,161.7,61.4
Female,165.1,64.1
Female,158.7,60.1
Female,152.9,46.3
Female,164.2,62.2
Female,156,67.2
Female,163.5,70.3
Female,156.1,54.8
Female,164.2,61.3
Female,163,60.5
Female,174.5,81.1
Female,163.3,66.5
Female,161.5,67
Female,165.7,62.9
Female,168.6,62.3
Female,156.5,53.1
Female,164.6,69.4
Female,154.1,53.6
Female,176.6,74.3
Female,168.1,71.6
Female,166.2,65
Female,150.3,49.8
Female,165.9,64.2
Female,153.1,52.3
Female,163.7,72.3
Female,150.8,49.8
Female,164.7,62.5
Female,166.7,56
Female,170,65
Female,161.7,61.6
Female,146.7,40.7
Female,174.6,79.2
Female,167.5,68.4
Female,163.3,55.2
Female,169,68.5
Female,169.8,70.8
Female,169.5,73.8
Female,162.3,63.1
Female,145.2,42.8
Female,169.7,57.7
Female,154.5,54.9
Female,171.8,77
Female,160.1,53.1
Female,152.2,47.9
Female,156.3,57.3
Female,167.7,66.8
Female,167.2,66.7
Female,157.6,52.5
Female,170.3,63.9
Female,157.8,56.8
Female,153.1,57.6
Female,165.1,63.7
Female,156.8,60.9
Female,172.5,78.1
Female,164.7,65.1
Female,165.1,68.6
Female,165.2,68.5
Female,165.7,68.2
Female,173.6,72.2
Female,168.7,58.7
Female,146.8,51
Female,160.2,59.6
Female,151.8,57.6
Female,147.6,52.8
Female,147.2,44.3
Female,149.4,49.2
Female,166.5,64.7
Female,166,66.7
Female,160.1,52.6
Female,167,62.5
Female,168.8,69.3
Female,161.6,59.6
Female,151.4,48.7
Female,162.5,67.3
Female,158.4,51.7
Female,162.8,62
Female,164.7,63.1
Female,158.9,61.5
Female,155.6,61.3
Female,160.6,63
Female,161.1,65.7
Female,152.7,49.6
Female,172.3,77.9
Female,160.2,66.2
Female,161,67
Female,159.2,52.7
Female,159.2,54.8
Female,161.5,53.3
Female,160.9,57.2
Female,148.7,59.6
Female,165.3,72.9
Female,162.3,65.3
Female,166.3,65.5
Female,165.6,56.8
Female,164,68.6
Female,153.6,56.9
Female,164.9,69.4
Female,170.5,75
Female,184,80.7
Female,165.7,79.1
Female,154.5,49.3
Female,156.7,61.1
Female,166.4,77.6
Female,162.1,60.7
Female,163.2,65.4
Female,156.7,60.3
Female,162.3,58.1
Female,149.9,48.2
Female,164.6,66.2
Female,166.2,68.2
Female,157.2,58.3
Female,144.5,45.3
Female,150.2,46.7
Female,161.2,57.8
Female,154.1,50.4
Female,160,58.7
Female,177.3,73.8
Female,168.8,74.8
Female,155.2,51.9
Female,168.6,67.8
Female,171.1,65.5
Female,163.6,73.7
Female,161.3,57.5
Female,168.1,67.8
Female,158.4,53.4
Female,162.5,66.4
Female,161.4,54.9
Female,165.8,60.6
Female,157.6,51.7
Female,162.1,54.7
Female,167.8,71.9
Female,166.1,71.7
Female,150.9,56.3
Female,165.4,59
Female,159.6,57.5
Female,165.8,71.7
Female,153.4,52.4
Female,150.3,48.1
Female,162.5,63.4
Female,158.7,56.3
Female,166.7,69.8
Female,163.4,61.3
Female,172.5,71.7
Female,162,65.2
Female,155,48.5
Female,155.7,52.5
Female,160.3,53.5
Female,173.5,68.1
Female,154.2,57
Female,146.2,44.7
Female,149.1,54.5
Female,159.3,45.5
Female,164,69.7
Female,160.2,58.3
Female,170.3,65.5
Female,156,48.2
Female,169,70.5
Female,162,66.2
Female,160.3,61.8
Female,156.9,52.4
Female,168.1,66
Female,156.7,53.4
Female,154.7,51.7
Female,158.4,59.8
Female,171,76.5
Female,171.3,72.7
Female,166.9,64.5
Female,163.8,57.4
Female,170.7,69.8
Female,164.3,65.2
Female,167.9,63.6
Female,156.8,60.1
Female,165,56.1
Female,160.5,63.7
Female,156.8,55.8
Female,163.1,62.1
Female,168.1,57.3
Female,159.5,57.3
Female,158.2,63.1
Female,157.4,64.3
Female,160.5,56.7
Female,161.4,68.6
Female,162.1,55.7
Female,149.2,48.1
Female,166.2,66.7
Female,160.8,58.7
Female,160.4,57.4
Female,158,57.6
Female,155.5,51.2
Female,164.4,65.3
Female,169.5,65.5
Female,157.1,60.1
Female,160.4,64.2
Female,171.2,67.4
Female,159.1,54.9
Female,172.7,78.1
Female,160.4,64.3
Female,162.9,55
Female,145,42.5
Female,173.8,74.3
Female,159,66.2
Female,176.3,71.2
Female,160.4,62
Female,147.6,46.3
Female,165.8,56.8
Female,154.3,53.1
Female,171.7,68.2
Female,163.6,62.7
Female,155.3,61.4
Female,157,57.7
Female,170.5,67.5
Female,158.9,59.5
Female,170.5,70.7
Female,164.6,69.3
Female,167.6,67.5
Female,157.7,56.9
Female,163,51
Female,164.1,62.6
Female,158.2,67.1
Female,159.5,63.7
Female,160.2,70.4
Female,163.2,68.1
Female,171.2,71.1
Female,163.5,62.7
Female,167.5,70.8
Female,161.9,68.6
Female,178.7,84.3
Female,167.8,65.8
Female,162.3,56.8
Female,167.2,69.6
Female,139.4,35.7
Female,158,57.7
Female,171.3,77.5
Female,170.4,70.2
Female,162.7,64.9
Female,148.3,48.4
Female,150.2,47.2
Female,166.3,61.2
Female,157.7,56.4
Female,168.6,69.9
Female,172.4,67.1
Female,166.2,66.7
Female,162.1,61.2
Female,170.2,82.5
Female,167.3,75
Female,158.4,54.7
Female,149.2,50.1
Female,186.4,86.2
Female,163.2,63.6
Female,155.4,56.5
Female,153.4,52.2
Female,169.2,69.1
Female,162.4,59.6
Female,167.5,65.8
Female,157.1,60.1
Female,169.4,64.8
Female,173.4,72
Female,174.6,74.4
Female,158.3,47.7
Female,160.2,66.6
Female,144.3,38.2
Female,162.8,58.2
Female,166,63.2
Female,157.4,60.2
Female,173,69
Female,159.4,60.5
Female,157.1,53.9
Female,156.8,60.2
Female,168.2,63.7
Female,170.6,70.9
Female,168,69
Female,163.7,64.8
Female,158.4,58.7
Female,154,53.6
Female,163.9,58.9
Female,153.4,56.7
Female,152.2,46.5
Female,154.7,54.9
Female,172.7,71.9
Female,167.4,67.6
Female,160,64.7
Female,161,57
Female,174.3,79.4
Female,162.8,66.5
Female,170.5,73.8
Female,151.2,56.6
Female,158.1,54.6
Female,164.9,67.7
Female,172,73.2
Female,162.4,64.9
Female,165.6,70.6
Female,161.9,69
Female,162.6,65
Female,167.3,63
Female,171.9,79.4
Female,163.6,57
Female,170.3,70.1
Female,145.1,44.8
Female,159.8,53.3
Female,162.7,62.9
Female,172.2,73.6
Female,152.4,51.7
Female,156.1,57.3
Female,151.7,43.5
Female,163.4,62.9
Female,155.1,51.3
Female,164.2,62.7
Female,167.9,69.5
Female,151.4,49.6
Female,166.4,69.4
Female,167.9,70.1
Female,170.5,68.9
Female,155.7,57.6
Female,154.5,57.8
Female,155.9,58.3
Female,175.1,70.6
Female,164.9,68.7
Female,165.9,67.8
Female,158.7,52.8
Female,171.4,73
Female,150.9,43
Female,169.9,64.1
Female,159.6,69.2
Female,156,57.1
Female,164.2,65.1
Female,150.8,53.9
Female,164.7,69.4
Female,161.3,62.7
Female,152.2,52.4
Female,170.7,77.6
Female,152.8,53.9
Female,163.3,61.7
Female,172.6,76.6
Female,156.1,47.3
Female,158.4,59
Female,157.4,60.2
Female,179.7,81.7
Female,157.6,49.1
Female,163.2,63.8
Female,160.4,56.9
Female,161.8,63
Female,162.5,67
Female,164.9,67.1
Female,160.9,62.6
Female,177.4,80.9
Female,167.4,72.2
Female,170.5,76.2
Female,168.2,65.6
Female,160.9,61.9
Female,157.3,57.6
Female,146.8,57.2
Female,149.2,43.9
Female,160.1,62.5
Female,155,54.5
Female,171.9,71
Female,154.5,56.2
Female,160.9,74
Female,168.9,65.2
Female,154.8,59.8
Female,159.6,55.5
Female,159.6,60
Female,166.9,64.7
Female,154.8,57.5
Female,153.2,39
Female,165.3,64.3
Female,164,56.7
Female,166.1,61.8
Female,158.1,61.7
Female,166.5,62.8
Female,173.5,76.2
Female,164.4,63.3
Female,160,59.9
Female,154.3,50
Female,152.4,51.6
Female,155.5,52.5
Female,168.1,70
Female,155.7,60
Female,159.6,60
Female,160.3,60.6
Female,162.1,60
Female,168.1,66.1
Female,165.5,62.8
Female,145.4,46.1
Female,148.4,48
Female,169.7,67.9
Female,161.8,57.1
Female,155.6,58
Female,176.4,73.7
Female,160,58.6
Female,162.7,51.7
Female,164.7,66.9
Female,172.2,62.6
Female,159.6,56.9
Female,153.9,55.8
Female,156.5,49.8
Female,168.4,61.1
Female,155.6,49.8
Female,168.5,71.5
Female,166.2,63.4
Female,161.8,61.8
Female,153.2,54.2
Female,161.6,62
Female,161.4,60.6
Female,162.2,67
Female,164.7,63.6
Female,164.3,59.1
Female,155.9,55.8
Female,159.6,66.4
Female,152.9,59.6
Female,161.2,59.3
Female,162.3,63.8
Female,161.7,68
Female,155.5,53.7
Female,162.2,65.7
Female,164.2,59.5
Female,159.3,71.8
Female,152.5,56.6
Female,162.8,60.9
Female,165.6,67.6
Female,162.7,65.6
Female,170.5,73.5
Female,159.6,61.2
Female,170.1,72.1
Female,162.6,53.7
Female,171,71.9
Female,153,54.9
Female,156.8,54.5
Female,159.5,62.4
Female,156.1,57.9
Female,163.8,62.9
Female,161.2,62.7
Female,168.8,69.2
Female,158.4,56.6
Female,161.6,61.1
Female,165.5,68.4
Female,145.2,41.6
Female,163.9,58.6
Female,152.3,46
Female,165,56.4
Female,179,79.4
Female,169,68.9
Female,158.9,64.6
Female,158.4,65.1
Female,158.4,55.4
Female,170,70.8
Female,164.5,62.3
Female,166.8,62.8
Female,170.4,72.4
Female,156,58.1
Female,152.8,45.7
Female,155.6,47
Female,160.9,59.8
Female,154.6,48.7
Female,169.8,74.9
Female,164.5,64.1
Female,145.5,42.9
Female,166.6,68.3
Female,157.9,60
Female,148.9,44.7
Female,160.6,55.4
Female,168.2,64.7
Female,159.2,67.5
Female,165.2,64.3
Female,179.9,87.2
Female,153.9,53
Female,157.4,63
Female,146.4,45.1
Female,149,41.5
Female,150.1,45.1
Female,164.1,64.2
Female,161,67.6
Female,166.5,62.2
Female,158.3,58.6
Female,161.2,61.8
Female,148.7,50.2
Female,162,66
Female,159.5,59.5
Female,175.7,78.4
Female,165.5,67
Female,144.1,47
Female,158.5,60.9
Female,159.9,57.5
Female,153.2,50.8
Female,165.6,64.6
Female,164.1,67.9
Female,149.6,52.8
Female,165.2,67.9
Female,167.5,70.7
Female,156.6,48.9
Female,162.3,60.5
Female,165,56.8
Female,154.1,45.9
Female,155.3,49.7
Female,157.7,55.3
Female,156.3,56.7
Female,152.8,51.3
Female,164,67.8
Female,174.5,68.6
Female,161.2,59.1
Female,158.8,57.2
Female,156.8,66
Female,168.9,62.8
Female,146.2,49.1
Female,158.3,56.2
Female,166,66.2
Female,170.7,76
Female,165.7,65.3
Female,172.1,67.4
Female,154.8,62
Female,149.5,46.7
Female,161.4,59.2
Female,170.2,66
Female,155.8,56.2
Female,160,64.7
Female,157.6,51.9
Female,153.2,49
Female,159,62
Female,166.8,63.9
Female,162.4,64.5
Female,162.7,63.2
Female,164.4,66.8
Female,170.4,74.1
Female,144.1,41.6
Female,177.5,78.1
Female,161.2,62.1
Female,163.5,57.8
Female,159.5,53.2
Female,159.3,57.6
Female,166.1,65.7
Female,172.4,73.9
Female,172.1,75.6
Female,167.9,70.7
Female,167.1,71.2
Female,153,56.2
Female,167.3,70.4
Female,155.4,52
Female,177.9,75.9
Female,169.1,75.3
Female,163.7,58
Female,161.6,62.8
Female,168.2,64.2
Female,151,53.1
Female,157.9,57.5
Female,165.7,70
Female,160.3,60.6
Female,151.5,46
Female,149.8,51.2
Female,168.4,74.8
Female,176.9,84.5
Female,168.7,69.5
Female,166.7,64.1
Female,165.3,66.1
Female,163.7,65.7
Female,140.1,40.3
Female,163.9,63
Female,161.7,60.2
Female,162.3,61.6
Female,161.9,59
Female,169.2,69.1
Female,172.8,69
Female,164.2,70.4
Female,174.6,75.3
Female,162.9,65.9
Female,165.1,66.1
Female,154.3,51
Female,151.1,46.6
Female,157.4,60.4
Female,157.4,53.6
Female,160.2,57.1
Female,153.5,46.1
Female,152.7,48.5
Female,166,74.1
Female,162.4,68
Female,163.7,61.4
Female,156.7,54.9
Female,172.6,69.9
Female,152.8,47.2
Female,172.1,73.9
Female,176.1,75.6
Female,175.2,71.4
Female,169.2,67.4
Female,160.3,64.7
Female,160.1,58.2
Female,154,56.2
Female,168.9,73.1
Female,160.2,60.9
Female,161.9,61.1
Female,169.7,65.7
Female,159.9,62.3
Female,167.9,74.7
Female,154.5,47.3
Female,159.4,59.6
Female,156.1,56.4
Female,157.8,62
Female,147.5,43.1
Female,154.1,51.7
Female,158.5,58.8
Female,168.1,70.9
Female,156.6,60.4
Female,154.8,51
Female,166.1,62.1
Female,158.3,50.3
Female,156.7,53.9
Female,162.4,64.6
Female,167.4,72.5
Female,151.3,45.2
Female,160.1,53.8
Female,166.9,63.1
Female,164.2,73.8
Female,168.2,66.9
Female,169.4,79.1
Female,156.8,56.9
Female,163.4,62.7
Female,162.5,64
Female,153.2,59.4
Female,165.8,66
Female,164.9,64.7
Female,158.1,63.2
Female,150.7,55
Female,159.9,46.7
Female,163,65.1
Female,160.5,51.8
Female,163.6,61
Female,156.2,55
Female,174.1,71.1
Female,156.5,49.2
Female,167.5,69.4
Female,150.5,52
Female,162.5,62.8
Female,163.1,68.3
Female,150.9,46.9
Female,168.9,75.2
Female,170.1,74.2
Female,154.9,55.7
Female,167.2,68.5
Female,162.2,67
Female,170.5,75.1
Female,167.3,74.2
Female,169.3,70.8
Female,154.8,54.1
Female,166.1,64.8
Female,161.1,53.9
Female,162.2,58.8
Female,155.4,50.2
Female,164.1,66.5
Female,158.5,54
Female,179.5,83.7
Female,160.7,57.3
Female,169.9,73.7
Female,167.8,65.6
Female,149.9,47.8
Female,164.9,57.5
Female,165.9,64.1
Female,167.9,71.2
Female,175.6,75.2
Female,157,59.2
Female,169,74.4
Female,166.4,76.8
Female,162.5,70.9
Female,150.9,59.6
Female,155.9,57
Female,162.3,62.7
Female,157.4,60.3
Female,160.7,59.7
Female,176.4,80.9
Female,161.7,58.2
Female,155.5,56.4
Female,157.4,57.3
Female,153,54.6
Female,163,63.4
Female,161.8,60.8
Female,165.8,68.8
Female,161.2,60
Female,159.3,49.3
Female,157.5,61.7
Female,156.4,49.5
Female,164,65
Female,156.1,55.3
Female,161.5,58.3
Female,155.2,55.5
Female,164.3,59.7
Female,166.5,63.2
Female,154.4,51.5
Female,162.1,68
Female,165,64.5
Female,152.9,43.7
Female,156.2,53.5
Female,169.4,67.3
Female,157.8,50.3
Female,170,82.4
Female,168.5,64.1
Female,148.8,48
Female,166,59.2
Female,160.2,58.2
Female,157.3,53
Female,164.9,64.5
Female,173.5,74.5
Female,159.2,55.8
Female,159.2,57.1
Female,168.4,68.6
Female,165.3,61.5
Female,158.6,62.2
Female,163,59
Female,169,71.6
Female,157.9,50.7
Female,156.6,49
Female,164.6,60.1
Female,156,56.2
Female,165.8,65
Female,171,69.8
Female,168.5,70.6
Female,158.2,55.6
Female,159.9,57.7
Female,155.1,56.6
Female,165.7,70.3
Female,172.7,69.6
Female,153.6,57.5
Female,164.5,61.9
Female,160.6,63.6
Female,171.2,69.5
Female,156.5,65.1
Female,167.6,68.8
Female,158.6,58.2
Female,168.6,69.3
Female,155.4,57.7
Female,155.5,46.8
Female,159.6,55.2
Female,160.9,66
Female,163.6,64.1
Female,173.4,78.7
Female,165.7,68.8
Female,172.8,73.4
Female,163,69.1
Female,173,75.7
Female,158.4,64.4
Female,164.3,61.6
Female,164,57.3
Female,171.2,71
Female,163.2,62.3
Female,159.2,62.4
Female,169,72.4
Female,152.6,57.3
Female,175.7,75.4
Female,158.5,66.6
Female,160.9,63.8
Female,163.8,64.4
Female,160.3,60.2
Female,163.1,59.7
Female,150,50.8
Female,168,69.3
Female,160.1,59.9
Female,159.5,51.8
Female,158.7,54.5
Female,167.3,70.6
Female,168.2,78.2
Female,161.1,61.2
Female,164.9,70.2
Female,165.8,45.8
Female,166,61.9
Female,166,65.3
Female,158.2,62.9
Female,168.4,76.6
Female,173.8,75.1
Female,163.9,62
Female,148,53.3
Female,155.8,52.3
Female,163.3,58.7
Female,162,63.7
Female,164.4,69.1
Female,172,67
Female,158.8,58.4
Female,167.5,65
Female,161.8,62.7
Female,161.8,60.3
Female,158.9,57.6
Female,164.7,68.2
Female,162.6,58
Female,157,56.7
Female,158.8,58.2
Female,171.8,69
Female,174.5,79.1
Female,170.5,70.3
Female,169.9,66.1
Female,154,62
Female,153.5,57.5
Female,169.9,71
Female,159,57
Female,163.6,65.5
Female,158.4,50.9
Female,158,56.8
Female,165.7,56.9
Female,157.8,52.1
Female,183.6,85.5
Female,153.9,56.5
Female,158.2,50.5
Female,148.1,41.9
Female,163.5,61.5
Female,159.2,59.4
Female,171.3,73.4
Female,172.3,78.6
Female,149.5,45.7
Female,157.6,56.1
Female,162.8,66.5
Female,153,55.1
Female,158,61.8
Female,165.8,68.4
Female,172.7,66.8
Female,172,72.3
Female,162.9,62.1
Female,160.3,61.7
Female,166.9,62.1
Female,165.4,63.1
Female,157.6,60
Female,161.6,66
Female,155.1,47.8
Female,175.3,80.2
Female,159.8,67.9
Female,160.1,64.1
Female,153.6,53.7
Female,164.8,65.4
Female,169.3,69.3
Female,152.5,58.6
Female,161,56.2
Female,161.2,54.1
Female,157.5,51.1
Female,175.9,76.9
Female,159.1,52.2
Female,167.1,67
Female,175,87.4
Female,161.7,59
Female,164.1,64.9
Female,156.3,48.2
Female,159.3,55.2
Female,168.4,69.5
Female,170.3,67
Female,152.8,50.3
Female,168,72.9
Female,163.4,66
Female,155.2,61.3
Female,161.1,61.2
Female,172.7,72.7
Female,150.1,48.9
Female,170.4,60.4
Female,162.2,72.1
Female,171.1,75
Female,165.1,62.6
Female,157.4,53
Female,153.8,52.3
Female,168.3,69.6
Female,169.4,69.7
Female,146.9,43.7
Female,152.2,50.2
Female,156.9,55.8
Female,171.2,73.2
Female,162,65.3
Female,165.8,57.6
Female,157.4,53.9
Female,179.4,88.8
Female,158.3,50.8
